"JobId","ComboKey","EAName","EAFilePath","Symbol","Timeframe","SplitName","SplitKind","FromDate","ToDate","Deposit","ParamsJson"
"1","A45458070A792406949E049D1F36EF55F9C25275","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":100,""Lots"":0.01,""StopLoss"":100}"
"2","110BA63146FE053C7491041C5C22B1B473BB297A","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":200,""Lots"":0.01,""StopLoss"":100}"
"3","517576C8BAF0919D8E429A8C9FE72BF4D87DF7F7","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":300,""Lots"":0.01,""StopLoss"":100}"
"4","9CA6F0AB3B2B9E5FED73C0BB56685299747D25B6","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":100,""Lots"":0.01,""StopLoss"":200}"
"5","084FB7472CAD1DC989733468AA6707C916915A84","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":200,""Lots"":0.01,""StopLoss"":200}"
"6","EF15E6D75008294D2B288648C1BF1A7FC4575056","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":300,""Lots"":0.01,""StopLoss"":200}"
"7","DA6EB87F40B09336344E3F9DEFB7840DC1C5CD3B","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":100,""Lots"":0.02,""StopLoss"":100}"
"8","56DE636AE02275BD38A587D678A75D9184959421","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":200,""Lots"":0.02,""StopLoss"":100}"
"9","3AA7874BE9A40ADB23C1EE32889039EA5359D4F7","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":300,""Lots"":0.02,""StopLoss"":100}"
"10","BCBE432E4911E10D7DDC7CF4DD5F201AB3D49584","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":100,""Lots"":0.02,""StopLoss"":200}"
"11","D60895053AD877D5B623BEE0DE8163DFAF41FAA2","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":200,""Lots"":0.02,""StopLoss"":200}"
"12","52E60C83DF51E8AEABC07BD05BE46C9965DCE8F1","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":300,""Lots"":0.02,""StopLoss"":200}"
"13","A01B09C9CB798810623E50DFA884AF53DC336F91","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":100,""Lots"":0.05,""StopLoss"":100}"
"14","53E0D9DB4B27E45E025F1CA9452A65B2B009EA4E","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":200,""Lots"":0.05,""StopLoss"":100}"
"15","0A51F9DE8DFCF59F5DDE3B062AF55A4BA0A01DA9","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":300,""Lots"":0.05,""StopLoss"":100}"
"16","90C62D59E6E57A1ACFDD9705B0C361A64970A961","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":100,""Lots"":0.05,""StopLoss"":200}"
"17","B93293A89DB46DCFB2D72F7B1F277755E6C559CA","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":200,""Lots"":0.05,""StopLoss"":200}"
"18","E7EA4ACDFAC22EE7DD4E1F531E0CE3BD8E7CDDE5","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":300,""Lots"":0.05,""StopLoss"":200}"
"19","A45458070A792406949E049D1F36EF55F9C25275","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","test_2023","test","2023.01.01","2023.12.31","50","{""TakeProfit"":100,""Lots"":0.01,""StopLoss"":100}"
"20","110BA63146FE053C7491041C5C22B1B473BB297A","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","test_2023","test","2023.01.01","2023.12.31","50","{""TakeProfit"":200,""Lots"":0.01,""StopLoss"":100}"
"21","517576C8BAF0919D8E429A8C9FE72BF4D87DF7F7","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","test_2023","test","2023.01.01","2023.12.31","50","{""TakeProfit"":300,""Lots"":0.01,""StopLoss"":100}"
"22","9CA6F0AB3B2B9E5FED73C0BB56685299747D25B6","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","test_2023","test","2023.01.01","2023.12.31","50","{""TakeProfit"":100,""Lots"":0.01,""StopLoss"":200}"
"23","084FB7472CAD1DC989733468AA6707C916915A84","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","test_2023","test","2023.01.01","2023.12.31","50","{""TakeProfit"":200,""Lots"":0.01,""StopLoss"":200}"
"24","EF15E6D75008294D2B288648C1BF1A7FC4575056","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","test_2023","test","2023.01.01","2023.12.31","50","{""TakeProfit"":300,""Lots"":0.01,""StopLoss"":200}"
"25","DA6EB87F40B09336344E3F9DEFB7840DC1C5CD3B","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","test_2023","test","2023.01.01","2023.12.31","50","{""TakeProfit"":100,""Lots"":0.02,""StopLoss"":100}"
"26","56DE636AE02275BD38A587D678A75D9184959421","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","test_2023","test","2023.01.01","2023.12.31","50","{""TakeProfit"":200,""Lots"":0.02,""StopLoss"":100}"
"27","3AA7874BE9A40ADB23C1EE32889039EA5359D4F7","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","test_2023","test","2023.01.01","2023.12.31","50","{""TakeProfit"":300,""Lots"":0.02,""StopLoss"":100}"
"28","BCBE432E4911E10D7DDC7CF4DD5F201AB3D49584","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","test_2023","test","2023.01.01","2023.12.31","50","{""TakeProfit"":100,""Lots"":0.02,""StopLoss"":200}"
"29","D60895053AD877D5B623BEE0DE8163DFAF41FAA2","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","test_2023","test","2023.01.01","2023.12.31","50","{""TakeProfit"":200,""Lots"":0.02,""StopLoss"":200}"
"30","52E60C83DF51E8AEABC07BD05BE46C9965DCE8F1","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","test_2023","test","2023.01.01","2023.12.31","50","{""TakeProfit"":300,""Lots"":0.02,""StopLoss"":200}"
"31","A01B09C9CB798810623E50DFA884AF53DC336F91","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","test_2023","test","2023.01.01","2023.12.31","50","{""TakeProfit"":100,""Lots"":0.05,""StopLoss"":100}"
"32","53E0D9DB4B27E45E025F1CA9452A65B2B009EA4E","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","test_2023","test","2023.01.01","2023.12.31","50","{""TakeProfit"":200,""Lots"":0.05,""StopLoss"":100}"
"33","0A51F9DE8DFCF59F5DDE3B062AF55A4BA0A01DA9","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","test_2023","test","2023.01.01","2023.12.31","50","{""TakeProfit"":300,""Lots"":0.05,""StopLoss"":100}"
"34","90C62D59E6E57A1ACFDD9705B0C361A64970A961","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","test_2023","test","2023.01.01","2023.12.31","50","{""TakeProfit"":100,""Lots"":0.05,""StopLoss"":200}"
"35","B93293A89DB46DCFB2D72F7B1F277755E6C559CA","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","test_2023","test","2023.01.01","2023.12.31","50","{""TakeProfit"":200,""Lots"":0.05,""StopLoss"":200}"
"36","E7EA4ACDFAC22EE7DD4E1F531E0CE3BD8E7CDDE5","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","test_2023","test","2023.01.01","2023.12.31","50","{""TakeProfit"":300,""Lots"":0.05,""StopLoss"":200}"
"37","A45458070A792406949E049D1F36EF55F9C25275","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":100,""Lots"":0.01,""StopLoss"":100}"
"38","110BA63146FE053C7491041C5C22B1B473BB297A","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":200,""Lots"":0.01,""StopLoss"":100}"
"39","517576C8BAF0919D8E429A8C9FE72BF4D87DF7F7","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":300,""Lots"":0.01,""StopLoss"":100}"
"40","9CA6F0AB3B2B9E5FED73C0BB56685299747D25B6","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":100,""Lots"":0.01,""StopLoss"":200}"
"41","084FB7472CAD1DC989733468AA6707C916915A84","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":200,""Lots"":0.01,""StopLoss"":200}"
"42","EF15E6D75008294D2B288648C1BF1A7FC4575056","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":300,""Lots"":0.01,""StopLoss"":200}"
"43","DA6EB87F40B09336344E3F9DEFB7840DC1C5CD3B","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":100,""Lots"":0.02,""StopLoss"":100}"
"44","56DE636AE02275BD38A587D678A75D9184959421","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":200,""Lots"":0.02,""StopLoss"":100}"
"45","3AA7874BE9A40ADB23C1EE32889039EA5359D4F7","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":300,""Lots"":0.02,""StopLoss"":100}"
"46","BCBE432E4911E10D7DDC7CF4DD5F201AB3D49584","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":100,""Lots"":0.02,""StopLoss"":200}"
"47","D60895053AD877D5B623BEE0DE8163DFAF41FAA2","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":200,""Lots"":0.02,""StopLoss"":200}"
"48","52E60C83DF51E8AEABC07BD05BE46C9965DCE8F1","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":300,""Lots"":0.02,""StopLoss"":200}"
"49","A01B09C9CB798810623E50DFA884AF53DC336F91","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":100,""Lots"":0.05,""StopLoss"":100}"
"50","53E0D9DB4B27E45E025F1CA9452A65B2B009EA4E","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":200,""Lots"":0.05,""StopLoss"":100}"
"51","0A51F9DE8DFCF59F5DDE3B062AF55A4BA0A01DA9","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":300,""Lots"":0.05,""StopLoss"":100}"
"52","90C62D59E6E57A1ACFDD9705B0C361A64970A961","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":100,""Lots"":0.05,""StopLoss"":200}"
"53","B93293A89DB46DCFB2D72F7B1F277755E6C559CA","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":200,""Lots"":0.05,""StopLoss"":200}"
"54","E7EA4ACDFAC22EE7DD4E1F531E0CE3BD8E7CDDE5","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","M15","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":300,""Lots"":0.05,""StopLoss"":200}"
"55","1FB862FAE2AC2C480314BEB1BF29883C9914D99D","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","H1","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":100,""Lots"":0.01,""StopLoss"":100}"
"56","8C2103FC112015596671F55FC41A21C8FA45D677","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","H1","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":200,""Lots"":0.01,""StopLoss"":100}"
"57","39166A11491B7298620A46AE6D5459627BA3981F","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","H1","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":300,""Lots"":0.01,""StopLoss"":100}"
"58","1D193A634D27C88EF388C837087EEDDAD3161864","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","H1","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":100,""Lots"":0.01,""StopLoss"":200}"
"59","DFB338E2A7D49098F7333AA1297AE8CC786CC008","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","H1","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":200,""Lots"":0.01,""StopLoss"":200}"
"60","A981D96ADD33EBE04A40546242ABA00728F41840","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","H1","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":300,""Lots"":0.01,""StopLoss"":200}"
"61","EFC1A6C1D75901450AFBD3F98469FF2CBB48FDC0","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","H1","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":100,""Lots"":0.02,""StopLoss"":100}"
"62","1F5F79701932811A0FD16E5AE3CBFEB0C5759067","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","H1","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":200,""Lots"":0.02,""StopLoss"":100}"
"63","34C5900D1B4BB672C9756B41771425AB04EF2F4F","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","H1","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":300,""Lots"":0.02,""StopLoss"":100}"
"64","9774309F3924802A1027D27E2EEC14CADFA927C8","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","H1","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":100,""Lots"":0.02,""StopLoss"":200}"
"65","3F3FC766871574EC1A2E4941AAFA1C5FD41A147C","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","H1","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":200,""Lots"":0.02,""StopLoss"":200}"
"66","526EE680655A5FE2F74A86FE0F0BCA6112CE48FB","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","H1","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":300,""Lots"":0.02,""StopLoss"":200}"
"67","CF5DF0CC705863A7A55DC527421DE0246CBFB8FA","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","H1","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":100,""Lots"":0.05,""StopLoss"":100}"
"68","CF015C2276438EA6FC747D70858833A43CDAF8EE","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","H1","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":200,""Lots"":0.05,""StopLoss"":100}"
"69","DE1080D2E6D1809BFB1771B750824564204336B7","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","H1","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":300,""Lots"":0.05,""StopLoss"":100}"
"70","1C2376BB58E8120EBAEB1A376015301799CE7CC8","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","H1","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":100,""Lots"":0.05,""StopLoss"":200}"
"71","6BA4E1264BE83A48472BD03F1D5962D358645307","04-EA_iChimoku_Cloud","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\A15C02ED65BD15EADBC800BEC8D7048A\04-EA_iChimoku_Cloud.mq4","XAUUSD","H1","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":200,""Lots"":0.05,""StopLoss"":200}"
